user_id,cust_name,product_id,gender,age_group,age,marital_status,state,zone,occupation,product_category,orders,amount,total_sales
1002025,Ross,P00175242,M,55+,88,Married,Karnataka,Southern,IT Sector,Footwear & Shoes,4,20364,81456
1001593,Samiksha,P00075742,F,26-35,28,Single,Karnataka,Southern,Retail,Footwear & Shoes,1,20363,20363
1003423,Sayre,P00337742,F,26-35,29,Married,Karnataka,Southern,Banking,Footwear & Shoes,4,20362,81448
1000651,Carreira,P00194142,M,36-45,41,Single,Uttar Pradesh,Central,Chemical,Furniture,1,20361,20361
1003641,Cacioppo,P00193242,F,26-35,30,Single,Kerala,Southern,Aviation,Furniture,4,20358,81432
1000182,Speros,P00049442,F,18-25,21,Married,Karnataka,Southern,Aviation,Footwear & Shoes,4,20357,81428
1504662,Filia,P00291542,F,51-55,78,Single,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,1,30535,30535
1005039,Lampkin,P00324442,M,36-45,44,Single,Gujarat,Western,Automobile,Tupperware,4,20348,81392
1001451,Sink,P00311642,F,36-45,41,Married,Madhya Pradesh,Central,Banking,Footwear & Shoes,4,20344,81376
1002340,James,P00117142,F,36-45,45,Single,Karnataka,Southern,Construction,Footwear & Shoes,3,20342,61026
1003224,Kushal,P00277842,M,26-35,32,Married,Madhya Pradesh,Central,Chemical,Furniture,1,20328,20328
1004640,Nirja,P00106042,F,26-35,31,Married,Maharashtra,Western,Food Processing,Furniture,2,20322,40644
1003311,Neola,P00249842,F,26-35,33,Married,Kerala,Southern,IT Sector,Furniture,1,20317,20317
1002031,Aditya,P00350942,F,36-45,37,Single,Delhi,Central,IT Sector,Footwear & Shoes,4,20315,81260
1001021,Pradeep,P00059442,F,36-45,37,Married,Madhya Pradesh,Central,Automobile,Footwear & Shoes,4,20315,81260
1000372,Nikita,P00358442,M,18-25,22,Married,Delhi,Central,Govt,Furniture,3,20312,60936
1001520,Ramesh,P00332242,F,26-35,32,Married,Delhi,Central,Food Processing,Footwear & Shoes,4,20312,81248
1001591,Anchal,P00059442,F,51-55,53,Married,Uttar Pradesh,Central,Automobile,Footwear & Shoes,2,20310,40620
1000004,Guthrie,P00184942,F,46-50,47,Single,Madhya Pradesh,Central,Retail,Footwear & Shoes,1,20309,20309
1006011,Aniket,P00182342,F,36-45,43,Married,Delhi,Central,Construction,Footwear & Shoes,1,20308,20308
1005686,Reiter,P00215442,F,55+,88,Single,Andhra Pradesh,Southern,Chemical,Furniture,4,20304,81216
1000563,Rosenberg,P00319842,F,26-35,28,Married,Karnataka,Southern,Healthcare,Footwear & Shoes,1,20303,20303
1002109,Gelder,P00269242,F,26-35,30,Single,Karnataka,Southern,Banking,Footwear & Shoes,4,20302,81208
1000976,Ashwin,P00250242,F,36-45,41,Married,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,20301,60903
1006016,Sauptik,P00033542,F,46-50,47,Single,Delhi,Central,Banking,Footwear & Shoes,3,20290,60870
1000058,Moray,P00266542,F,26-35,33,Single,Karnataka,Southern,Retail,Footwear & Shoes,3,20288,60864
1001733,Gonzalez,P00304942,F,18-25,22,Married,Haryana,Northern,Healthcare,Furniture,2,20285,40570
1507087,Jackson,P00059142,M,36-45,61.5,Single,Karnataka,Southern,Healthcare,Footwear & Shoes,6,30427,182562
1002956,Neha,P00003242,F,26-35,31,Married,Uttar Pradesh,Central,Media,Footwear & Shoes,4,20283,81132
1000338,Nunn,P00208342,F,36-45,45,Single,Delhi,Central,Automobile,Footwear & Shoes,3,20281,60843
1002766,Cyma,P00319042,F,46-50,50,Single,Haryana,Northern,IT Sector,Furniture,3,20280,60840
1000646,Aarushi,P00086442,M,36-45,43,Single,Uttar Pradesh,Central,Govt,Footwear & Shoes,3,20279,60837
1002037,Gnade,P00364842,F,55+,72,Single,Andhra Pradesh,Southern,Govt,Furniture,3,20278,60834
1005517,Priyanka,P00113042,M,55+,82,Single,Karnataka,Southern,Aviation,Footwear & Shoes,2,20278,40556
1004050,Abhijeet,P00138542,F,36-45,43,Married,Uttar Pradesh,Central,Govt,Footwear & Shoes,1,20276,20276
1005807,Beltran,P00303442,F,36-45,41,Single,Madhya Pradesh,Central,Textile,Footwear & Shoes,3,20275,60825
1004171,Brian,P00221542,M,55+,87,Single,Uttar Pradesh,Central,Construction,Footwear & Shoes,2,20269,40538
1002012,Gibson,P00273942,F,26-35,34,Single,Delhi,Central,IT Sector,Footwear & Shoes,2,20262,40524
1003934,Ann,P00265242,F,26-35,32,Single,Karnataka,Southern,Retail,Footwear & Shoes,4,20260,81040
1002676,Jitesh,P00177842,M,55+,62,Married,Uttar Pradesh,Central,Lawyer,Footwear & Shoes,4,20260,81040
1002106,Luke,P00016542,M,18-25,24,Single,Andhra Pradesh,Southern,Chemical,Furniture,3,20258,60774
1003741,Shirley,P00127642,F,26-35,29,Married,Delhi,Central,Banking,Footwear & Shoes,2,20258,40516
1001359,Aarushi,P00249742,M,36-45,36,Single,Madhya Pradesh,Central,Govt,Footwear & Shoes,4,20257,81028
1002889,Richard,P00196042,F,36-45,44,Single,Karnataka,Southern,Healthcare,Footwear & Shoes,1,20253,20253
1507644,Roger,P00288342,F,26-35,39,Single,Karnataka,Southern,Healthcare,Footwear & Shoes,1,30378,30378
1004860,Peterman,P00115442,M,26-35,33,Single,Karnataka,Southern,Healthcare,Footwear & Shoes,3,20251,60753
1506291,Kennedy,P00286442,F,18-25,30,Single,Haryana,Northern,IT Sector,Furniture,6,30369,182214
1003036,Prescott,P00255842,F,55+,92,Single,Uttarakhand,Central,Chemical,Furniture,2,20239,40478
1001667,Mane,P00276642,F,51-55,52,Single,Delhi,Central,Aviation,Footwear & Shoes,2,20236,40472
1002888,Corey-Lock,P00321742,F,26-35,26,Single,Madhya Pradesh,Central,Media,Footwear & Shoes,3,20233,60699
1000777,Harivansh,P00259342,M,18-25,22,Single,Gujarat,Western,Construction,Furniture,2,20232,40464
1001503,Willman,P00277242,M,26-35,35,Married,Andhra Pradesh,Southern,Food Processing,Footwear & Shoes,1,20230,20230
1002979,Ken,P00210342,F,36-45,40,Single,Karnataka,Southern,Aviation,Footwear & Shoes,2,20230,40460
1001513,Seio,P00273742,M,36-45,41,Married,Himachal Pradesh,Northern,Construction,Furniture,4,20229,80916
1002664,percer,P00090942,M,36-45,45,Single,Karnataka,Southern,Aviation,Footwear & Shoes,2,20224,40448
1004673,Lee,P00125942,M,36-45,36,Single,Uttar Pradesh,Central,Chemical,Footwear & Shoes,4,20216,80864
1000850,Bhawna,P00231442,F,36-45,40,Married,Uttar Pradesh,Central,Healthcare,Furniture,3,20212,60636
1001599,Akshata,P00028842,F,26-35,26,Married,Himachal Pradesh,Northern,Construction,Furniture,2,20211,40422
1001284,O'Brian,P00351342,F,46-50,47,Single,Karnataka,Southern,IT Sector,Footwear & Shoes,2,20211,40422
1003557,Craven,P00058442,F,18-25,24,Married,Delhi,Central,Hospitality,Footwear & Shoes,1,20210,20210
1003320,Sandra,P00179042,M,26-35,29,Married,Karnataka,Southern,Aviation,Footwear & Shoes,3,20209,60627
1005857,Shweta,P00000142,M,46-50,50,Single,Karnataka,Southern,IT Sector,Furniture,4,20208,80832
1004506,Ashbrook,P00312342,F,51-55,51,Single,Delhi,Central,Aviation,Footwear & Shoes,2,20207,40414
1000711,McNair,P00118742,M,26-35,34,Single,Karnataka,Southern,Hospitality,Footwear & Shoes,4,20206,80824
1501632,Phan,P00304142,F,0-17,24,Married,Uttar Pradesh,Central,Chemical,Furniture,4,30307,121228
1001666,Swint,P00041442,F,26-35,29,Married,Gujarat,Western,Food Processing,Furniture,3,20201,60603
1004819,Swetha,P00264042,F,36-45,36,Married,Delhi,Central,Automobile,Footwear & Shoes,3,20200,60600
1003842,Shivangi,P00115942,M,36-45,39,Single,Haryana,Northern,Construction,Footwear & Shoes,3,20196,60588
1000553,Turumella,P00170642,F,26-35,33,Single,Delhi,Central,Aviation,Footwear & Shoes,3,20194,60582
1005576,Subhashree,P00165442,F,26-35,33,Married,Karnataka,Southern,Banking,Footwear & Shoes,1,20192,20192
1003715,Ludtke,P00016842,F,18-25,24,Single,Madhya Pradesh,Central,Govt,Furniture,1,20191,20191
1000854,Abhijit,P00052542,M,26-35,26,Married,Uttar Pradesh,Central,Banking,Furniture,3,20191,60573
1506133,Reichenbach,P00348242,M,26-35,45,Single,Bihar,Eastern,Aviation,Footwear & Shoes,6,30283,181698
1002515,Roach,P00102542,F,46-50,49,Single,Karnataka,Southern,Aviation,Footwear & Shoes,2,20188,40376
1003903,Kalyani,P00232442,F,26-35,30,Single,Delhi,Central,Banking,Footwear & Shoes,2,20187,40374
1005270,Medina,P00028842,F,26-35,29,Married,Bihar,Eastern,Chemical,Furniture,3,20173,60519
1001952,Rob,P00068442,F,36-45,38,Single,Delhi,Central,Healthcare,Footwear & Shoes,3,20173,60519
1000071,Surbhi,P00062842,F,26-35,33,Single,Delhi,Central,Retail,Footwear & Shoes,3,20169,60507
1001983,Atul,P00346142,M,26-35,33,Single,Karnataka,Southern,Aviation,Footwear & Shoes,3,20166,60498
1003131,Hemangi,P00109742,M,26-35,34,Single,Maharashtra,Western,IT Sector,Furniture,2,20165,40330
1005765,Nat,P00280642,F,26-35,26,Married,Uttar Pradesh,Central,Hospitality,Furniture,3,20162,60486
1003823,Denise,P00270542,F,55+,72,Married,Gujarat,Western,Healthcare,Furniture,2,20141,40282
1001297,Murdock,P00105142,F,26-35,32,Married,Uttar Pradesh,Central,Healthcare,Furniture,4,20139,80556
1507546,Shruti,P00112242,M,26-35,40.5,Single,Uttar Pradesh,Central,IT Sector,Furniture,4,30207,120828
1507890,Hazard,P00331942,F,36-45,57,Single,Rajasthan,Northern,Textile,Furniture,4,30196,120784
1003315,Chuck,P00073642,F,26-35,30,Married,Uttarakhand,Central,IT Sector,Furniture,1,20131,20131
1005926,Barcio,P00182242,M,51-55,55,Single,Uttar Pradesh,Central,Agriculture,Furniture,1,20120,20120
1003675,Hawkins,P00288942,F,36-45,36,Married,Maharashtra,Western,Lawyer,Furniture,2,20111,40222
1000524,Ober,P00018042,F,18-25,25,Single,Uttarakhand,Central,IT Sector,Furniture,4,20079,80316
1504537,Kristen,P00232842,M,36-45,58.5,Single,Uttar Pradesh,Central,Govt,Furniture,4,30115,120460
1001819,Sudheer,P00121042,M,36-45,38,Married,Rajasthan,Northern,Govt,Furniture,2,20066,40132
1003336,Vipul,P00302642,M,36-45,37,Single,Himachal Pradesh,Northern,IT Sector,Furniture,2,20064,40128
1507957,Greene,P00010842,M,18-25,31.5,Single,Maharashtra,Western,Healthcare,Furniture,6,30087,180522
1001088,Phan,P00354342,M,0-17,12,Married,Uttar Pradesh,Central,Aviation,Furniture,2,20058,40116
1002069,Cacioppo,P00069542,F,55+,63,Married,Madhya Pradesh,Central,Textile,Furniture,1,20056,20056
1003684,Skach,P00251942,F,26-35,31,Married,Kerala,Southern,IT Sector,Furniture,1,20027,20027
1002664,percer,P00104842,F,36-45,43,Single,Rajasthan,Northern,Banking,Furniture,1,20022,20022
1003274,Carter,P00046742,F,26-35,28,Single,Andhra Pradesh,Southern,Media,Furniture,2,20014,40028
1000583,Alyssa,P00020342,M,26-35,35,Single,Madhya Pradesh,Central,Aviation,Furniture,4,20007,80028
1502248,Caffey,P00338442,F,0-17,18,Single,Uttar Pradesh,Central,Aviation,Furniture,3,29986,89958
1004016,Dowd,P00259242,F,51-55,53,Single,Himachal Pradesh,Northern,Govt,Furniture,3,19990,59970
1004725,Jackson,P0096442,F,36-45,41,Single,Uttarakhand,Central,Banking,Furniture,3,19975,59925
1003934,Ann,P00252942,F,26-35,34,Single,Haryana,Northern,Healthcare,Furniture,3,19967,59901
1005239,Quincy,P00178342,F,36-45,43,Single,Andhra Pradesh,Southern,Media,Furniture,2,19930,39860
1000148,Rutuja,P00151742,F,51-55,51,Married,Himachal Pradesh,Northern,Banking,Furniture,4,19919,79676
1000637,Lawera,P00103242,M,36-45,45,Married,Uttarakhand,Central,Food Processing,Furniture,3,19911,59733
1000092,Gene,P00166942,M,18-25,21,Married,Uttar Pradesh,Central,Lawyer,Furniture,4,19909,79636
1005060,Kimmel,P00178042,F,46-50,46,Single,Gujarat,Western,Retail,Furniture,3,19907,59721
1000662,Pawlan,P00325242,F,18-25,20,Married,Haryana,Northern,Food Processing,Furniture,2,19901,39802
1000036,Sonia,P00327342,F,26-35,27,Single,Uttarakhand,Central,Construction,Furniture,4,19895,79580
1001669,George,P00053842,M,26-35,32,Single,Andhra Pradesh,Southern,Govt,Food,1,19708,19708
1001556,Deanra,P00113942,F,18-25,18,Single,Maharashtra,Western,Lawyer,Food,4,19705,78820
1001943,Phelps,P00028542,F,18-25,23,Married,Telangana,Southern,Banking,Food,3,19702,59106
1004449,Masurkar,P00312842,F,26-35,30,Single,Uttar Pradesh,Central,Healthcare,Food,3,19699,59097
1005757,Talbott,P00051442,M,0-17,16,Married,Kerala,Southern,Construction,Food,1,19696,19696
1000737,Steven,P00087042,M,0-17,13,Married,Delhi,Central,Chemical,Food,1,19695,19695
1004505,Daniels,P00301542,M,51-55,53,Single,Uttar Pradesh,Central,Govt,Food,2,19695,39390
1005536,Troy,P00027542,F,26-35,34,Single,Andhra Pradesh,Southern,Aviation,Food,2,19690,39380
1001281,Gjertsen,P00026042,F,26-35,31,Single,Gujarat,Western,Automobile,Food,1,19690,19690
1005824,Eva,P00218142,F,18-25,25,Single,Karnataka,Southern,IT Sector,Food,2,19687,39374
1002419,Shantanu,P00165942,F,26-35,28,Married,Himachal Pradesh,Northern,Banking,Food,4,19686,78744
1002462,Nripraj,P00197042,F,36-45,40,Single,Karnataka,Southern,IT Sector,Food,3,19686,59058
1502139,Sandra,P00114942,F,18-25,37.5,Single,Uttar Pradesh,Central,Healthcare,Food,6,29526,177156
1003345,Jim,P00144242,F,26-35,29,Single,Maharashtra,Western,Banking,Food,4,19683,78732
1001946,Engle,P00334242,F,26-35,29,Married,Karnataka,Southern,Aviation,Food,1,19681,19681
1003715,Ludtke,P00351042,F,18-25,21,Married,Maharashtra,Western,Healthcare,Food,3,19681,59043
1003111,Dean,P00234542,F,18-25,18,Single,Uttar Pradesh,Central,Hospitality,Food,3,19681,59043
1000725,Goranitis,P00093242,F,55+,67,Married,Kerala,Southern,Govt,Food,3,19677,59031
1001022,Minnotte,P00340942,F,26-35,26,Single,Bihar,Eastern,IT Sector,Food,1,19676,19676
1004357,Dana,P00036842,M,36-45,45,Single,Uttar Pradesh,Central,IT Sector,Food,2,19676,39352
1005650,Mautz,P00085942,M,36-45,39,Married,Uttar Pradesh,Central,Healthcare,Food,1,19674,19674
1001941,Gopal,P00179442,M,36-45,26,Married,Jharkhand,Eastern,Hospitality,Food,2,19672,39344
1003655,Asish,P00255842,M,26-35,32,Single,Uttar Pradesh,Central,Banking,Food,1,19671,19671
1002955,Soodesh,P00119142,F,36-45,44,Single,Uttar Pradesh,Central,Chemical,Food,4,19670,78680
1002818,Harrigan,P00129542,F,26-35,34,Single,Karnataka,Southern,IT Sector,Food,2,19669,39338
1000533,Akash,P00184942,F,26-35,27,Married,Uttar Pradesh,Central,Aviation,Food,1,19660,19660
1005709,Madhulika,P00120042,F,18-25,21,Married,Uttar Pradesh,Central,Media,Food,4,19659,78636
1001897,Eplett,P00111942,M,51-55,54,Single,Maharashtra,Western,IT Sector,Food,1,19658,19658
1001777,Hirsh,P00344242,F,26-35,32,Single,Andhra Pradesh,Southern,Retail,Food,3,19654,58962
1000337,Phonely,P00241642,F,18-25,18,Married,Haryana,Northern,IT Sector,Food,3,19652,58956
1507801,Karlsson,P00101342,F,51-55,82.5,Married,Maharashtra,Western,Aviation,Food,3,29475,88425
1001437,Savi,P00043342,F,51-55,55,Single,Uttar Pradesh,Central,Retail,Food,3,19646,58938
1006009,Aditya,P00148642,M,26-35,28,Married,Punjab,Northern,Hospitality,Food,4,19644,78576
1000148,Rutuja,P00334642,F,51-55,51,Single,Telangana,Southern,Construction,Food,2,19643,39286
1004980,Rob,P00331942,F,26-35,31,Single,Madhya Pradesh,Central,Food Processing,Food,1,19642,19642
1001952,Rob,P00102342,F,36-45,36,Single,Haryana,Northern,IT Sector,Food,2,19641,39282
1004042,Phillina,P00114842,F,36-45,45,Single,Karnataka,Southern,Lawyer,Food,1,19639,19639
1003317,Kinney,P00042242,F,26-35,30,Single,Gujarat,Western,Media,Food,2,19638,39276
1001306,Airdo,P00080342,F,26-35,34,Married,Haryana,Northern,IT Sector,Food,1,19637,19637
1005000,Caudle,P00116642,F,26-35,29,Married,Bihar,Eastern,Media,Food,4,19634,78536
1003722,Muskan,P00181542,F,26-35,32,Married,Uttar Pradesh,Central,Lawyer,Food,3,19630,58890
1001895,Gross,P00113842,F,36-45,38,Married,Andhra Pradesh,Southern,Govt,Food,4,19628,78512
1004425,Indulekha,P00020242,F,36-45,39,Married,Maharashtra,Western,Retail,Food,3,19628,58884
1003189,Kipp,P00112542,F,26-35,28,Married,Maharashtra,Western,Healthcare,Food,1,19625,19625
1003562,Sonal,P00155242,M,26-35,29,Single,Maharashtra,Western,IT Sector,Food,3,19623,58869
1004736,Mahima,P00084842,F,18-25,19,Single,Delhi,Central,Healthcare,Food,4,19620,78480
1003213,Bolton,P00278642,M,26-35,28,Married,Maharashtra,Western,Automobile,Food,2,19619,39238
1003105,Ludwig,P00244142,F,36-45,38,Married,Bihar,Eastern,Agriculture,Food,4,19617,78468
1004795,Lonsdale,P00043542,F,46-50,49,Single,Bihar,Eastern,Media,Food,2,19617,39234
1004937,Ferrer,P00169442,F,36-45,43,Single,Karnataka,Southern,Aviation,Food,4,19615,78460
1004884,Divyeta,P00319342,F,36-45,43,Single,Uttar Pradesh,Central,Govt,Food,4,19613,78452
1005377,Piyam,P00279542,M,18-25,24,Married,Uttar Pradesh,Central,Aviation,Food,1,19609,19609
1002571,Hrisheekesh,P00058142,F,36-45,45,Single,Karnataka,Southern,Banking,Food,2,19608,39216
1003630,Atharv,P00350342,F,18-25,22,Single,Uttar Pradesh,Central,Govt,Food,4,19604,78416
1000738,McAdams,P00307342,M,18-25,20,Married,Uttar Pradesh,Central,Banking,Food,4,19603,78412
1000712,Riya,P00338542,F,26-35,29,Married,Uttar Pradesh,Central,IT Sector,Food,3,19603,58809
1004058,Shaily,P00113142,F,26-35,30,Married,Uttar Pradesh,Central,Automobile,Food,2,19602,39204
1005930,Roach,P00084442,M,36-45,38,Married,Himachal Pradesh,Northern,Chemical,Food,3,19600,58800
1001451,Sink,P00145742,F,36-45,39,Single,Haryana,Northern,IT Sector,Food,3,19599,58797
1004041,Fritzler,P00039442,F,18-25,18,Single,Haryana,Northern,Govt,Food,4,19596,78384
1504966,Neola,P00183242,F,26-35,45,Single,Andhra Pradesh,Southern,Govt,Food,4,29392,117568
1000774,Abhishek,P00370242,F,18-25,23,Single,Uttar Pradesh,Central,Banking,Food,2,19589,39178
1003689,Hildebrand,P00219942,F,26-35,31,Married,Andhra Pradesh,Southern,Healthcare,Food,4,19587,78348
1508187,Akshat,P00151742,M,18-25,34.5,Single,Andhra Pradesh,Southern,Healthcare,Food,3,29379,88137
1003458,Soltero,P00212942,F,46-50,50,Single,Andhra Pradesh,Southern,Chemical,Food,2,19586,39172
1005458,Akshat,P00151742,M,18-25,23,Single,Kerala,Southern,Healthcare,Food,1,19586,19586
1001591,Anchal,P00280242,F,51-55,52,Married,Uttar Pradesh,Central,IT Sector,Food,4,19585,78340
1003320,Sandra,P00179842,M,26-35,28,Single,Haryana,Northern,Construction,Food,1,19582,19582
1005964,Aromal,P00265742,F,18-25,24,Single,Madhya Pradesh,Central,Govt,Food,2,19580,39160
1000313,Brooke,P00117742,M,18-25,23,Married,Madhya Pradesh,Central,Healthcare,Food,3,19578,58734
1001150,Becky,P00228142,M,26-35,29,Single,Uttar Pradesh,Central,Aviation,Food,4,19577,78308
1000793,Staavos,P00331842,M,36-45,43,Single,Bihar,Eastern,Lawyer,Food,1,19575,19575
1000392,Cooley,P00354642,F,18-25,23,Single,Uttar Pradesh,Central,Healthcare,Food,2,19575,39150
1001183,Mahima,P00237542,F,36-45,36,Single,Uttar Pradesh,Central,Banking,Food,3,19575,58725
1000787,Anemone,P00328042,F,18-25,23,Married,Bihar,Eastern,IT Sector,Food,1,19574,19574
1003626,Kartik,P00145942,M,26-35,34,Single,Kerala,Southern,Healthcare,Food,4,19574,78296
1001962,Bryan,P00194442,M,18-25,20,Single,Delhi,Central,Food Processing,Food,3,19573,58719
1003618,Keshav,P00178842,M,18-25,19,Single,Madhya Pradesh,Central,Lawyer,Food,2,19573,39146
1004042,Phillina,P00131542,F,36-45,42,Single,Karnataka,Southern,Food Processing,Food,4,19572,78288
1002733,Guy,P00209842,F,46-50,49,Single,Andhra Pradesh,Southern,Media,Food,3,19568,58704
1000850,Bhawna,P00088242,F,36-45,41,Married,Karnataka,Southern,IT Sector,Food,2,19567,39134
1001757,Eleni,P00244242,F,26-35,29,Single,Delhi,Central,Healthcare,Food,1,19566,19566
1001312,Dianna,P00190142,F,26-35,30,Single,Uttar Pradesh,Central,Media,Food,2,19566,39132
1001390,Tom,P00052642,F,36-45,39,Single,Maharashtra,Western,Construction,Food,3,19565,58695
1005556,Jitesh,P00113442,F,46-50,50,Married,Karnataka,Southern,Banking,Food,1,19564,19564
1002235,Kishwar,P00133542,F,0-17,16,Single,Maharashtra,Western,Banking,Food,2,19561,39122
1005906,Sunley,P00062842,M,18-25,18,Married,Jharkhand,Eastern,Banking,Food,4,19557,78228
1005221,Yogesh,P00346642,M,55+,67,Single,Uttarakhand,Central,Retail,Food,2,19557,39114
1004153,Heidel,P00052042,F,51-55,54,Single,Maharashtra,Western,Govt,Food,2,19556,39112
1002896,Dashyam,P00070042,F,18-25,21,Single,Karnataka,Southern,Aviation,Food,1,19555,19555
1005083,Laura,P00014642,F,26-35,35,Married,Maharashtra,Western,Banking,Food,4,19555,78220
1001579,Victor,P00176542,F,26-35,32,Single,Karnataka,Southern,Food Processing,Food,4,19554,78216
1003550,Jesal,P00316642,F,26-35,31,Married,Uttar Pradesh,Central,Aviation,Food,1,19554,19554
1003281,Sanjna,P00216342,F,26-35,34,Single,Uttar Pradesh,Central,Hospitality,Food,4,19552,78208
1508692,Conant,P00129342,F,26-35,42,Single,Gujarat,Western,Aviation,Food,3,29322,87966
1004021,Aishwarya,P00316642,F,51-55,53,Married,Maharashtra,Western,Automobile,Food,4,19545,78180
1004285,Bhishm,P00189842,F,36-45,43,Single,Maharashtra,Western,Lawyer,Food,2,19536,39072
1005327,Monton,P00103042,F,26-35,35,Single,Haryana,Northern,Retail,Food,3,19533,58599
1003626,Kartik,P00120442,F,26-35,27,Married,Uttar Pradesh,Central,Govt,Food,3,19532,58596
1003358,Mitch,P00144642,M,26-35,35,Married,Karnataka,Southern,Govt,Food,1,19531,19531
